id;province_id;name;created_at;updated_at
126100;120000;Kota Metro;;
130100;130000;Kab. Sambas;;
130200;130000;Kab. Mempawah;;
130300;130000;Kab. Sanggau;;
130400;130000;Kab. Sintang;;
130500;130000;Kab. Kapuas Hulu;;
130600;130000;Kab. Ketapang;;
130800;130000;Kab. Bengkayang;;
130900;130000;Kab. Landak;;
131000;130000;Kab. Sekadau;;
131100;130000;Kab. Melawi;;
131200;130000;Kab. Kayong Utara;;
131300;130000;Kab. Kuburaya;;
136000;130000;Kota Pontianak;;
136100;130000;Kota Singkawang;;
140100;140000;Kab. Kapuas;;
140200;140000;Kab. Barito Selatan;;
140300;140000;Kab. Barito Utara;;
140400;140000;Kab. Kotawaringin Timur;;
140500;140000;Kab. Kotawaringin Barat;;
140600;140000;Kab. Katingan;;
140700;140000;Kab. Seruyan;;
140800;140000;Kab. Sukamara;;
140900;140000;Kab. Lamandau;;
141000;140000;Kab. Gunung Mas;;
141100;140000;Kab. Pulang Pisau;;
141200;140000;Kab. Murung Raya;;
141300;140000;Kab. Barito Timur;;
146000;140000;Kota Palangka Raya;;
150100;150000;Kab. Banjar;;
150200;150000;Kab. Tanah Laut;;
150300;150000;Kab. Barito Kuala;;
150400;150000;Kab. Tapin;;
150500;150000;Kab. Hulu Sungai Selatan;;
150600;150000;Kab. Hulu Sungai Tengah;;
150700;150000;Kab. Hulu Sungai Utara;;
150800;150000;Kab. Tabalong;;
150900;150000;Kab. Kotabaru;;
151000;150000;Kab. Balangan;;
151100;150000;Kab. Tanah Bumbu;;
156000;150000;Kota Banjarmasin;;
156100;150000;Kota Banjarbaru;;
160100;160000;Kab. Paser;;
160200;160000;Kab. Kutai Kartanegara;;
160300;160000;Kab. Berau;;
160900;160000;Kab. Kutai Barat;;
161000;160000;Kab. Kutai Timur;;
161100;160000;Kab. Penajam Paser Utara;;
161200;160000;Kab. Mahakam Ulu;;
166000;160000;Kota Samarinda;;
166100;160000;Kota Balikpapan;;
166300;160000;Kota Bontang;;
170100;170000;Kab. Bolaang Mongondow;;
170200;170000;Kab. Minahasa;;
170300;170000;Kab. Kep. Sangihe;;
170400;170000;Kab. Kepulauan Talaud;;
170500;170000;Kab. Minahasa Selatan;;
170600;170000;Kab. Minahasa Utara;;
170800;170000;Kab. Bolaang Mongondow Utara;;
170900;170000;Kab. Kepulauan Siau Tagulandang Biaro;;
171000;170000;Kab. Minahasa Tenggara;;
171100;170000;Kab. Bolaang Mongondow Timur;;
171200;170000;Kab. Bolaang Mongondow Selatan;;
176000;170000;Kota Manado;;
176100;170000;Kota Bitung;;
176200;170000;Kota Tomohon;;
176300;170000;Kota Kotamobagu;;
180100;180000;Kab. Banggai Kepulauan;;
180200;180000;Kab. Donggala;;
180300;180000;Kab. Poso;;
180400;180000;Kab. Banggai;;
180500;180000;Kab. Buol;;
180600;180000;Kab. Tolitoli;;
180700;180000;Kab. Morowali;;
180800;180000;Kab. Parigi Moutong;;
180900;180000;Kab. Tojo Una-Una;;
181000;180000;Kab. Sigi;;
181100;180000;Kab. Banggai Laut;;
181200;180000;Kab. Morowali Utara;;
186000;180000;Kota Palu;;
190100;190000;Kab. Maros;;
190200;190000;Kab. Pangkajene Kepulauan;;
190300;190000;Kab. Gowa;;
190400;190000;Kab. Takalar;;
190500;190000;Kab. Jeneponto;;
190600;190000;Kab. Barru;;
190700;190000;Kab. Bone;;
190800;190000;Kab. Wajo;;
190900;190000;Kab. Soppeng;;
191000;190000;Kab. Bantaeng;;
191100;190000;Kab. Bulukumba;;
191200;190000;Kab. Sinjai;;
191300;190000;Kab. Kepulauan Selayar;;
191400;190000;Kab. Pinrang;;
191500;190000;Kab. Sidenreng Rappang;;
191600;190000;Kab. Enrekang;;
191700;190000;Kab. Luwu;;
191800;190000;Kab. Tana Toraja;;
192400;190000;Kab. Luwu Utara;;
192600;190000;Kab. Luwu Timur;;
192700;190000;Kab. Toraja Utara;;
196000;190000;Kota Makassar;;
196100;190000;Kota Parepare;;
196200;190000;Kota Palopo;;
200100;200000;Kab. Konawe;;
200200;200000;Kab. Muna;;
200300;200000;Kab. Buton;;
200400;200000;Kab. Kolaka;;
200500;200000;Kab. Konawe Selatan;;
200600;200000;Kab. Wakatobi;;
200700;200000;Kab. Bombana;;
200800;200000;Kab. Kolaka Utara;;
200900;200000;Kab. Konawe Utara;;
201000;200000;Kab. Buton Utara;;
201100;200000;Kab. Kolaka Timur;;
201200;200000;Kab. Konawe Kepulauan;;
201300;200000;Kab. Muna Barat;;
201400;200000;Kab. Buton Selatan;;
201600;200000;Kab. Buton Tengah;;
206000;200000;Kota Kendari;;
206100;200000;Kota Baubau;;
210100;210000;Kab. Maluku Tengah;;
210200;210000;Kab. Maluku Tenggara;;
210300;210000;Kab. Buru;;
210400;210000;Kab. Kepulauan Tanimbar;;
210500;210000;Kab. Seram Bagian Barat;;
210600;210000;Kab. Seram Bagian Timur;;
210700;210000;Kab. Kepulauan Aru;;
210800;210000;Kab. Maluku Barat Daya;;
210900;210000;Kab. Buru Selatan;;
216000;210000;Kota Ambon;;
216100;210000;Kota Tual;;
220100;220000;Kab. Buleleng;;
220200;220000;Kab. Jembrana;;
220300;220000;Kab. Tabanan;;
220400;220000;Kab. Badung;;
220500;220000;Kab. Gianyar;;
220600;220000;Kab. Klungkung;;
220700;220000;Kab. Bangli;;
220800;220000;Kab. Karang Asem;;
226000;220000;Kota Denpasar;;
230100;230000;Kab. Lombok Barat;;
230200;230000;Kab. Lombok Tengah;;
230300;230000;Kab. Lombok Timur;;
230400;230000;Kab. Sumbawa;;
230500;230000;Kab. Dompu;;
230600;230000;Kab. Bima;;
230700;230000;Kab. Sumbawa Barat;;
230800;230000;Kab. Lombok Utara;;
236000;230000;Kota Mataram;;
236100;230000;Kota Bima;;
240100;240000;Kab. Kupang;;
240300;240000;Kab. Timor Tengah Selatan;;
240400;240000;Kab. Timor Tengah Utara;;
240500;240000;Kab. Belu;;
240600;240000;Kab. Alor;;
240700;240000;Kab. Flores Timur;;
240800;240000;Kab. Sikka;;
240900;240000;Kab. Ende;;
241000;240000;Kab. Ngada;;
241100;240000;Kab. Manggarai;;
241200;240000;Kab. Sumba Timur;;
241300;240000;Kab. Sumba Barat;;
241400;240000;Kab. Lembata;;
241500;240000;Kab. Rote-Ndao;;
241600;240000;Kab. Manggarai Barat;;
241700;240000;Kab. Nagekeo;;
241800;240000;Kab. Sumba Tengah;;
241900;240000;Kab. Sumba Barat Daya;;
242000;240000;Kab. Manggarai Timur;;
242100;240000;Kab. Sabu Raijua;;
242200;240000;Kab. Malaka;;
246000;240000;Kota Kupang;;
250100;250000;Kab. Jayapura;;
250200;250000;Kab. Biak Numfor;;
250300;250000;Kab. Kepulauan Yapen;;
251900;250000;Kab. Sarmi;;
252000;250000;Kab. Keerom;;
252600;250000;Kab. Waropen;;
252700;250000;Kab. Supiori;;
252800;250000;Kab. Memberamo Raya;;
256000;250000;Kota Jayapura;;
260100;260000;Kab. Bengkulu Utara;;
260200;260000;Kab. Rejang Lebong;;
260300;260000;Kab. Bengkulu Selatan;;
260400;260000;Kab. Muko-muko;;
260500;260000;Kab. Kepahiang;;
260600;260000;Kab. Lebong;;
260700;260000;Kab. Kaur;;
260800;260000;Kab. Seluma;;
260900;260000;Kab. Bengkulu Tengah;;
266000;260000;Kota Bengkulu;;
270100;270000;Kab. Pulau Taliabu;;
270200;270000;Kab. Halmahera Tengah;;
270300;270000;Kab. Halmahera Barat;;
270400;270000;Kab. halmahera Utara;;
270500;270000;Kab. Halmahera Selatan;;
270600;270000;Kab. Halmahera Timur;;
270700;270000;Kab. Kepulauan Sula;;
270800;270000;Kab. Kepulauan Morotai;;
276000;270000;Kota Ternate;;
276100;270000;Kota Tidore Kepulauan;;
280100;280000;Kab. Pandeglang;;
280200;280000;Kab. Lebak;;
280300;280000;Kab. Tangerang;;
280400;280000;Kab. Serang;;
286000;280000;Kota Cilegon;;
286100;280000;Kota Tangerang;;
286200;280000;Kota Serang;;
286300;280000;Kota Tangerang Selatan;;
290100;290000;Kab. Bangka;;
290200;290000;Kab. Belitung;;
290300;290000;Kab. Bangka Tengah;;
290400;290000;Kab. Bangka Barat;;
290500;290000;Kab. Bangka Selatan;;
290600;290000;Kab. Belitung Timur;;
296000;290000;Kota Pangkalpinang;;
300100;300000;Kab. Boalemo;;
300200;300000;Kab. Gorontalo;;
300300;300000;Kab. Pohuwato;;
300400;300000;Kab. Bone Bolango;;
300500;300000;Kab. Gorontalo Utara;;
306000;300000;Kota Gorontalo;;
310100;310000;Kab. Bintan;;
310200;310000;Kab. Karimun;;
310300;310000;Kab. Natuna;;
310400;310000;Kab. Lingga;;
310500;310000;Kab. Kepulauan Anambas;;
316000;310000;Kota Batam;;
316100;310000;Kota Tanjungpinang;;
320100;320000;Kab. Fak-Fak;;
320200;320000;Kab. Kaimana;;
320300;320000;Kab. Teluk Wondama;;
320400;320000;Kab. Teluk Bintuni;;
320500;320000;Kab. Manokwari;;
321100;320000;Kab. Pegunungan Arfak;;
321200;320000;Kab. Manokwari Selatan;;
330100;330000;Kab. Mamuju;;
330200;330000;Kab. Pasangkayu;;
330300;330000;Kab. Polewali Mandar;;
330400;330000;Kab. Mamasa;;
330500;330000;Kab. Majene;;
330600;330000;Kab. Mamuju Tengah;;
340100;340000;Kab. Malinau;;
340200;340000;Kab. Bulungan;;
340300;340000;Kab. Tana Tidung;;
340500;340000;Kab. Nunukan;;
346000;340000;Kota Tarakan;;
350100;350000;Belanda;;
350200;350000;Japan;;
350300;350000;Mesir;;
350400;350000;Malaysia;;
350500;350000;Myanmar;;
350600;350000;Filipina;;
350800;350000;Arab Saudi;;
351000;350000;Singapura;;
351200;350000;Thailand;;
351300;350000;Taiwan;;
351400;350000;Cina;;
351500;350000;Brunei Darussalam;;
360100;360000;Kab. Nabire;;
360200;360000;Kab. Puncak Jaya;;
360300;360000;Kab. Paniai;;
360400;360000;Kab. Mimika;;
360500;360000;Kab. Puncak;;
360600;360000;Kab. Dogiyai;;
360700;360000;Kab. Intan Jaya;;
360800;360000;Kab. Deiyai;;
370100;370000;Kab. Merauke;;
370200;370000;Kab. Boven Digoel;;
370300;370000;Kab. Mappi;;
370400;370000;Kab. Asmat;;
380100;380000;Kab. Jayawijaya;;
380200;380000;Kab. Pegunungan Bintang;;
380300;380000;Kab. Yahukimo;;
380400;380000;Kab. Tolikara;;
380500;380000;Kab. Mamberamo Tengah;;
380600;380000;Kab. Yalimo;;
380700;380000;Kab. Lanny Jaya;;
380800;380000;Kab. Nduga;;
390100;390000;Kab. Maybrat;;
390200;390000;Kab. Raja Ampat;;
390300;390000;Kab. Sorong Selatan;;
390400;390000;Kab. Sorong;;
390500;390000;Kab. Tambrauw;;
390600;390000;Kota Sorong;;
