id;city_id;name;created_at;updated_at
"046004";"046000";Kec. Umbulharjo;;
"046005";"046000";Kec. Kotagede;;
"046006";"046000";Kec. Gondokusuman;;
"046007";"046000";Kec. Danurejan;;
"046008";"046000";Kec. Pakualaman;;
"046009";"046000";Kec. Gondomanan;;
"046010";"046000";Kec. Ngampilan;;
"046011";"046000";Kec. Wirobrajan;;
"046012";"046000";Kec. Gedongtengen;;
"046013";"046000";Kec. Jetis;;
"046014";"046000";Kec. Tegalrejo;;
"050101";"050100";Kec. Wringin Anom;;
"050102";"050100";Kec. Driyorejo;;
"050103";"050100";Kec. Kedamean;;
"050104";"050100";Kec. Menganti;;
"050105";"050100";Kec. Cerme;;
"050106";"050100";Kec. Benjeng;;
"050107";"050100";Kec. Balong Panggang;;
"050108";"050100";Kec. Duduk Sampeyan;;
"050109";"050100";Kec. Kebomas;;
"050110";"050100";Kec. Gresik;;
"050111";"050100";Kec. Manyar;;
"050112";"050100";Kec. Bungah;;
"050113";"050100";Kec. Sidayu;;
"050114";"050100";Kec. Dukun;;
"050115";"050100";Kec. Panceng;;
"050116";"050100";Kec. Ujung Pangkah;;
"050117";"050100";Kec. Sangkapura;;
"050118";"050100";Kec. Tambak;;
"050201";"050200";Kec. Tarik;;
"050202";"050200";Kec. Prambon;;
"050203";"050200";Kec. Krembung;;
"050204";"050200";Kec. Porong;;
"050205";"050200";Kec. Jabon;;
"050206";"050200";Kec. Tanggulangin;;
"050207";"050200";Kec. Candi;;
"050208";"050200";Kec. Tulangan;;
"050209";"050200";Kec. Wonoayu;;
"050210";"050200";Kec. Sukodono;;
"050211";"050200";Kec. Sidoarjo;;
"050212";"050200";Kec. Buduran;;
"050213";"050200";Kec. Sedati;;
"050214";"050200";Kec. Waru;;
"050215";"050200";Kec. Gedangan;;
"050216";"050200";Kec. Taman;;
"050217";"050200";Kec. Krian;;
"050218";"050200";Kec. Balong Bendo;;
"050301";"050300";Kec. Jatirejo;;
"050302";"050300";Kec. Gondang;;
"050303";"050300";Kec. Pacet;;
"050304";"050300";Kec. Trawas;;
"050305";"050300";Kec. Ngoro;;
"050306";"050300";Kec. Pungging;;
"050307";"050300";Kec. Kutorejo;;
"050308";"050300";Kec. Mojosari;;
"050309";"050300";Kec. Bangsal;;
"050310";"050300";Kec. Dlanggu;;
"050311";"050300";Kec. Puri;;
"050312";"050300";Kec. Trowulan;;
"050313";"050300";Kec. Sooko;;
"050314";"050300";Kec. Gedeg;;
"050315";"050300";Kec. Kemlagi;;
"050316";"050300";Kec. Jetis;;
"050317";"050300";Kec. Dawar Blandong;;
"050318";"050300";Kec. Mojoanyar;;
"050401";"050400";Kec. Bandar KedungMulyo;;
"050402";"050400";Kec. Perak;;
"050403";"050400";Kec. Gudo;;
"050404";"050400";Kec. Diwek;;
"050405";"050400";Kec. Ngoro;;
"050406";"050400";Kec. Mojowarno;;
"050407";"050400";Kec. Bareng;;
"050408";"050400";Kec. Wonosalam;;
"050409";"050400";Kec. Mojoagung;;
"050410";"050400";Kec. Sumobito;;
"050411";"050400";Kec. Jogoroto;;
"050412";"050400";Kec. Peterongan;;
"050413";"050400";Kec. Jombang;;
"050414";"050400";Kec. Megaluh;;
"050415";"050400";Kec. Tembelang;;
"050416";"050400";Kec. Kesamben;;
"050417";"050400";Kec. Kudu;;
"050418";"050400";Kec. Ploso;;
"050419";"050400";Kec. Kabuh;;
"050420";"050400";Kec. Plandaan;;
"050421";"050400";Kec. Ngusikan;;
"050501";"050500";Kec. Margomulyo;;
"050502";"050500";Kec. Ngraho;;
"050503";"050500";Kec. Tambakrejo;;
"050504";"050500";Kec. Ngambon;;
"050505";"050500";Kec. Bubulan;;
"050506";"050500";Kec. Temayang;;
"050507";"050500";Kec. Sugihwaras;;
"050508";"050500";Kec. Kedungadem;;
"050509";"050500";Kec. Kepohbaru;;
"050510";"050500";Kec. Baureno;;
"050511";"050500";Kec. Kanor;;
"050512";"050500";Kec. Sumberrejo;;
"050513";"050500";Kec. Balen;;
"050514";"050500";Kec. Sukosewu;;
"050515";"050500";Kec. Kapas;;
"050516";"050500";Kec. Bojonegoro;;
"050517";"050500";Kec. Trucuk;;
"050518";"050500";Kec. Dander;;
"050519";"050500";Kec. Ngasem;;
"050520";"050500";Kec. Kalitidu;;
"050521";"050500";Kec. Malo;;
"050522";"050500";Kec. Purwosari;;
"050523";"050500";Kec. Padangan;;
"050524";"050500";Kec. Kasiman;;
"050525";"050500";Kec. Kedewan;;
"050526";"050500";Kec. Gondang;;
"050527";"050500";Kec. Sekar;;
"050528";"050500";Kec. Gayam;;
"050601";"050600";Kec. Kenduruan;;
"050602";"050600";Kec. Bangilan;;
"050603";"050600";Kec. Senori;;
"050604";"050600";Kec. Singgahan;;
"050605";"050600";Kec. Montong;;
"050606";"050600";Kec. Parengan;;
"050607";"050600";Kec. Soko;;
"050608";"050600";Kec. Rengel;;
"050609";"050600";Kec. Plumpang;;
"050610";"050600";Kec. Widang;;
"050611";"050600";Kec. Palang;;
"050612";"050600";Kec. Semanding;;
"050613";"050600";Kec. Tuban;;
"050614";"050600";Kec. Jenu;;
"050615";"050600";Kec. Merakurak;;
"050616";"050600";Kec. Kerek;;
"050617";"050600";Kec. Tambakboyo;;
"050618";"050600";Kec. Jatirogo;;
"050619";"050600";Kec. Bancar;;
"050620";"050600";Kec. Grabagan;;
"050701";"050700";Kec. Sukorame;;
"050702";"050700";Kec. Bluluk;;
"050703";"050700";Kec. Ngimbang;;
"050704";"050700";Kec. Sambeng;;
"050705";"050700";Kec. Mantup;;
"050706";"050700";Kec. Kembangbahu;;
"050707";"050700";Kec. Sugio;;
"050708";"050700";Kec. Kedungpring;;
"050709";"050700";Kec. Modo;;
"050710";"050700";Kec. Babat;;
"050711";"050700";Kec. Pucuk;;
"050712";"050700";Kec. Sukodadi;;
"050713";"050700";Kec. Lamongan;;
"050714";"050700";Kec. Tikung;;
"050715";"050700";Kec. Deket;;
"050716";"050700";Kec. Glagah;;
"050717";"050700";Kec. Karangbinangun;;
"050718";"050700";Kec. Turi;;
"050719";"050700";Kec. Kalitengah;;
"050720";"050700";Kec. Karang Geneng;;
"050721";"050700";Kec. Sekaran;;
"050722";"050700";Kec. Maduran;;
"050723";"050700";Kec. Laren;;
"050724";"050700";Kec. Solokuro;;
"050725";"050700";Kec. Paciran;;
"050726";"050700";Kec. Brondong;;
"050727";"050700";Kec. Sarirejo;;
"050801";"050800";Kec. Kebonsari;;
"050802";"050800";Kec. Geger;;
"050803";"050800";Kec. Dolopo;;
"050804";"050800";Kec. Dagangan;;
"050805";"050800";Kec. Wungu;;
"050806";"050800";Kec. Kare;;
"050807";"050800";Kec. Gemarang;;
"050808";"050800";Kec. Saradan;;
"050809";"050800";Kec. Pilangkenceng;;
"050810";"050800";Kec. Mejayan;;
"050811";"050800";Kec. Wonoasri;;
"050812";"050800";Kec. Balerejo;;
"050813";"050800";Kec. Madiun;;
"050814";"050800";Kec. Sawahan;;
"050815";"050800";Kec. Jiwan;;
"050901";"050900";Kec. Sine;;
"050902";"050900";Kec. Ngrambe;;
"050903";"050900";Kec. Jogorogo;;
"050904";"050900";Kec. Kendal;;
"050905";"050900";Kec. Geneng;;
"050906";"050900";Kec. Kwadungan;;
"050907";"050900";Kec. Pangkur;;
"050908";"050900";Kec. Karangjati;;
"050909";"050900";Kec. Bringin;;
"050910";"050900";Kec. Padas;;
"050911";"050900";Kec. Ngawi;;
"050912";"050900";Kec. Paron;;
"050913";"050900";Kec. Kedunggalar;;
"050914";"050900";Kec. Pitu;;
"050915";"050900";Kec. Widodaren;;
"050916";"050900";Kec. Mantingan;;
"050917";"050900";Kec. Karanganyar;;
"050918";"050900";Kec. Gerih;;
"050919";"050900";Kec. Kasreman;;
"051001";"051000";Kec. Poncol;;
"051002";"051000";Kec. Parang;;
"051003";"051000";Kec. Lembeyan;;
"051004";"051000";Kec. Takeran;;
"051005";"051000";Kec. Kawedanan;;
"051006";"051000";Kec. Magetan;;
"051007";"051000";Kec. Plaosan;;
"051008";"051000";Kec. Panekan;;
"051009";"051000";Kec. Sukomoro;;
"051010";"051000";Kec. Bendo;;
"051011";"051000";Kec. Maospati;;
"051012";"051000";Kec. Karangrejo;;
"051014";"051000";Kec. Barat;;
"051015";"051000";Kec. Kartoharjo;;
"051016";"051000";Kec. Karas;;
"051017";"051000";Kec. Ngariboyo;;
"051018";"051000";Kec. Nguntoronadi;;
"051019";"051000";Kec. Sidorejo;;
"051101";"051100";Kec. Ngrayun;;
"051102";"051100";Kec. Slahung;;
"051103";"051100";Kec. Bungkal;;
"051104";"051100";Kec. Sambit;;
"051105";"051100";Kec. Sawoo;;
"051106";"051100";Kec. Sooko;;
"051107";"051100";Kec. Pulung;;
"051108";"051100";Kec. Mlarak;;
"051109";"051100";Kec. Siman;;
"051110";"051100";Kec. Jetis;;
"051111";"051100";Kec. Balong;;
"051112";"051100";Kec. Kauman;;
"051113";"051100";Kec. Jambon;;
"051114";"051100";Kec. Badegan;;
"051115";"051100";Kec. Sampung;;
"051116";"051100";Kec. Sukorejo;;
"051117";"051100";Kec. Ponorogo;;
"051118";"051100";Kec. Babadan;;
"051119";"051100";Kec. Jenangan;;
"051120";"051100";Kec. Ngebel;;
"051121";"051100";Kec. Pudak;;
"051201";"051200";Kec. Donorojo;;
"051202";"051200";Kec. Punung;;
"051203";"051200";Kec. Pringkuku;;
"051204";"051200";Kec. Pacitan;;
"051205";"051200";Kec. Kebonagung;;
"051206";"051200";Kec. Arjosari;;
"051207";"051200";Kec. Nawangan;;
"051208";"051200";Kec. Bandar;;
"051209";"051200";Kec. Tegalombo;;
"051210";"051200";Kec. Tulakan;;
"051211";"051200";Kec. Ngadirojo;;
"051212";"051200";Kec. Sudimoro;;
"051301";"051300";Kec. Kras;;
"051302";"051300";Kec. Ringinrejo;;
"051303";"051300";Kec. Ngancar;;
"051304";"051300";Kec. Kepung;;
"051305";"051300";Kec. Puncu;;
"051306";"051300";Kec. Plosoklaten;;
"051307";"051300";Kec. Wates;;
"051308";"051300";Kec. Kandat;;
"051309";"051300";Kec. Ngadiluwih;;
"051310";"051300";Kec. Mojo;;
"051311";"051300";Kec. Semen;;
"051312";"051300";Kec. Banyakan;;
"051313";"051300";Kec. Tarokan;;
"051314";"051300";Kec. Grogol;;
"051315";"051300";Kec. Gampengrejo;;
"051316";"051300";Kec. Gurah;;
"051317";"051300";Kec. Pagu;;
"051318";"051300";Kec. Papar;;
"051319";"051300";Kec. Plemahan;;
"051320";"051300";Kec. Purwoasri;;
"051321";"051300";Kec. Kunjang;;
"051322";"051300";Kec. Pare;;
"051323";"051300";Kec. Kandangan;;
"051324";"051300";Kec. Kayen Kidul;;
"051325";"051300";Kec. Ngasem;;
"051326";"051300";Kec. Badas;;
"051401";"051400";Kec. Sawahan;;
"051402";"051400";Kec. Ngetos;;
"051403";"051400";Kec. Berbek;;
"051404";"051400";Kec. Loceret;;
"051405";"051400";Kec. Pace;;
"051406";"051400";Kec. Tanjunganom;;
"051407";"051400";Kec. Prambon;;
"051408";"051400";Kec. Ngronggot;;
"051409";"051400";Kec. Kertosono;;
"051410";"051400";Kec. Patianrowo;;
"051411";"051400";Kec. Baron;;
"051412";"051400";Kec. Gondang;;
"051413";"051400";Kec. Sukomoro;;
"051414";"051400";Kec. Nganjuk;;
"051415";"051400";Kec. Bagor;;
"051416";"051400";Kec. Wilangan;;
"051417";"051400";Kec. Rejoso;;
"051418";"051400";Kec. Ngluyu;;
"051419";"051400";Kec. Lengkong;;
"051420";"051400";Kec. Jatikalen;;
"051501";"051500";Kec. Bakung;;
"051502";"051500";Kec. Wonotirto;;
"051503";"051500";Kec. Panggungrejo;;
"051504";"051500";Kec. Wates;;
"051505";"051500";Kec. Binangun;;
"051506";"051500";Kec. Sutojayan;;
"051507";"051500";Kec. Kademangan;;
"051508";"051500";Kec. Kanigoro;;
"051509";"051500";Kec. Talun;;
"051510";"051500";Kec. Selopuro;;
"051511";"051500";Kec. Kesamben;;
"051512";"051500";Kec. Selorejo;;
"051513";"051500";Kec. Doko;;
"051514";"051500";Kec. Wlingi;;
"051515";"051500";Kec. Gandusari;;
"051516";"051500";Kec. Garum;;
"051517";"051500";Kec. Nglegok;;
"051518";"051500";Kec. Sanankulon;;
"051519";"051500";Kec. Ponggok;;
"051520";"051500";Kec. Srengat;;
"051521";"051500";Kec. Wonodadi;;
"051522";"051500";Kec. Udanawu;;
"051601";"051600";Kec. Besuki;;
"051602";"051600";Kec. Bandung;;
"051603";"051600";Kec. Pakel;;
"051604";"051600";Kec. Campur Darat;;
"051605";"051600";Kec. Tanggung Gunung;;
"051606";"051600";Kec. Kalidawir;;
"051607";"051600";Kec. Pucang Laban;;
"051608";"051600";Kec. Rejotangan;;
"051609";"051600";Kec. Ngunut;;
"051610";"051600";Kec. Sumbergempol;;
"051611";"051600";Kec. Boyolangu;;
"051612";"051600";Kec. Tulungagung;;
"051613";"051600";Kec. Kedungwaru;;
"051614";"051600";Kec. Ngantru;;
"051615";"051600";Kec. Karangrejo;;
"051616";"051600";Kec. Kauman;;
"051617";"051600";Kec. Gondang;;
"051618";"051600";Kec. Pagerwojo;;
"051619";"051600";Kec. Sendang;;
"051701";"051700";Kec. Panggul;;
"051702";"051700";Kec. Munjungan;;
"051703";"051700";Kec. Watulimo;;
"051704";"051700";Kec. Kampak;;
"051705";"051700";Kec. Dongko;;
"051706";"051700";Kec. Pule;;
"051707";"051700";Kec. Karangan;;
"051708";"051700";Kec. Gandusari;;
"051709";"051700";Kec. Durenan;;
"051710";"051700";Kec. Pogalan;;
"051711";"051700";Kec. Trenggalek;;
"051712";"051700";Kec. Tugu;;
"051713";"051700";Kec. Bendungan;;
"051714";"051700";Kec. Suruh;;
"051801";"051800";Kec. Donomulyo;;
"051802";"051800";Kec. Kalipare;;
"051803";"051800";Kec. Pagak;;
"051804";"051800";Kec. Bantur;;
"051805";"051800";Kec. Gedangan;;
"051806";"051800";Kec. Sumber Manjing Wetan;;
"051807";"051800";Kec. Dampit;;
"051808";"051800";Kec. Tirto Yudo;;
"051809";"051800";Kec. Ampelgading;;
"051810";"051800";Kec. Poncokusumo;;
"051811";"051800";Kec. Wajak;;
"051812";"051800";Kec. Turen;;
"051813";"051800";Kec. Pagelaran;;
"051814";"051800";Kec. Gondanglegi;;
"051815";"051800";Kec. Bululawang;;
"051816";"051800";Kec. Kepanjen;;
"051817";"051800";Kec. Sumberpucung;;
"051818";"051800";Kec. Kromengan;;
"051819";"051800";Kec. Wonosari;;
"051820";"051800";Kec. Ngajum;;
"051821";"051800";Kec. Wagir;;
"051822";"051800";Kec. Pakisaji;;
"051823";"051800";Kec. Tajinan;;
"051824";"051800";Kec. Tumpang;;
"051825";"051800";Kec. Pakis;;
"051826";"051800";Kec. Jabung;;
"051827";"051800";Kec. Lawang;;
"051828";"051800";Kec. Singosari;;
"051829";"051800";Kec. Karangploso;;
"051830";"051800";Kec. Dau;;
"051831";"051800";Kec. Pujon;;
"051832";"051800";Kec. Ngantang;;
"051833";"051800";Kec. Kasembon;;
"051901";"051900";Kec. Purwodadi;;
"051902";"051900";Kec. Tutur;;
"051903";"051900";Kec. Puspo;;
"051904";"051900";Kec. Tosari;;
"051905";"051900";Kec. Lumbang;;
"051906";"051900";Kec. Pasrepan;;
"051907";"051900";Kec. Kejayan;;
"051908";"051900";Kec. Wonorejo;;
"051909";"051900";Kec. Purwosari;;
"051910";"051900";Kec. Prigen;;
"051911";"051900";Kec. Sukorejo;;
"051912";"051900";Kec. Pandaan;;
"051913";"051900";Kec. Gempol;;
"051914";"051900";Kec. Beji;;
"051915";"051900";Kec. Bangil;;
"051916";"051900";Kec. Rembang;;
"051917";"051900";Kec. Kraton;;
"051918";"051900";Kec. Pohjentrek;;
"051919";"051900";Kec. Gondang Wetan;;
"051920";"051900";Kec. Rejoso;;
"051921";"051900";Kec. Winongan;;
"051922";"051900";Kec. Grati;;
"051923";"051900";Kec. Lekok;;
"051924";"051900";Kec. Nguling;;
"052001";"052000";Kec. Sukapura;;
"052002";"052000";Kec. Sumber;;
"052003";"052000";Kec. Kuripan;;
"052004";"052000";Kec. Bantaran;;
"052005";"052000";Kec. Leces;;
"052006";"052000";Kec. Tegalsiwalan;;
"052007";"052000";Kec. Banyuanyar;;
"052008";"052000";Kec. Tiris;;
"052009";"052000";Kec. Krucil;;
"052010";"052000";Kec. Gading;;
"052011";"052000";Kec. Pakuniran;;
"052012";"052000";Kec. Kotaanyar;;
"052013";"052000";Kec. Paiton;;
"052014";"052000";Kec. Besuk;;
"052015";"052000";Kec. Kraksaan;;
"052016";"052000";Kec. Krejengan;;
"052017";"052000";Kec. Pajarakan;;
"052018";"052000";Kec. Maron;;
"052019";"052000";Kec. Gending;;
"052020";"052000";Kec. Dringu;;
"052021";"052000";Kec. Wonomerto;;
"052022";"052000";Kec. Lumbang;;
"052023";"052000";Kec. Tongas;;
"052024";"052000";Kec. Sumberasih;;
"052101";"052100";Kec. Tempursari;;
"052102";"052100";Kec. Pronojiwo;;
"052103";"052100";Kec. Candipuro;;
"052104";"052100";Kec. Pasirian;;
"052105";"052100";Kec. Tempeh;;
"052106";"052100";Kec. Kunir;;
"052107";"052100";Kec. Yosowilangun;;
"052108";"052100";Kec. Rowokangkung;;
"052109";"052100";Kec. Tekung;;
"052110";"052100";Kec. Lumajang;;
"052111";"052100";Kec. Pasrujambe;;
"052112";"052100";Kec. Senduro;;
"052113";"052100";Kec. Padang;;
"052114";"052100";Kec. Sukodono;;
"052115";"052100";Kec. Jatiroto;;
"052116";"052100";Kec. Randuagung;;
"052117";"052100";Kec. Kedungjajang;;
"052118";"052100";Kec. Gucialit;;
"052119";"052100";Kec. Klakah;;
"052120";"052100";Kec. Ranuyoso;;
"052121";"052100";Kec. Sumbersuko;;
"052201";"052200";Kec. Maesan;;
"052202";"052200";Kec. Grujugan;;
"052203";"052200";Kec. Tamanan;;
"052204";"052200";Kec. Pujer;;
"052205";"052200";Kec. Tlogosari;;
"052206";"052200";Kec. Sukosari;;
"052207";"052200";Kec. Tapen;;
"052208";"052200";Kec. Wonosari;;
"052209";"052200";Kec. Tenggarang;;
"052210";"052200";Kec. Bondowoso;;
"052211";"052200";Kec. Curahdami;;
"052212";"052200";Kec. Pakem;;
"052213";"052200";Kec. Wringin;;
"052214";"052200";Kec. Tegalampel;;
"052215";"052200";Kec. Klabang;;
"052216";"052200";Kec. Prajekan;;
"052217";"052200";Kec. Cermee;;
"052218";"052200";Kec. Binakal;;
"052219";"052200";Kec. Sumber Wringin;;
"052220";"052200";Kec. Ijen;;
"052221";"052200";Kec. Jambesari Darus Sholah;;
"052222";"052200";Kec. Taman Krocok;;
"052223";"052200";Kec. Botolinggo;;
"052301";"052300";Kec. Sumbermalang;;
"052302";"052300";Kec. Jatibanteng;;
"052303";"052300";Kec. Banyuglugur;;
"052304";"052300";Kec. Besuki;;
"052305";"052300";Kec. Suboh;;
"052306";"052300";Kec. Mlandingan;;
"052307";"052300";Kec. Bungatan;;
"052308";"052300";Kec. Kendit;;
"052309";"052300";Kec. Panarukan;;
"052310";"052300";Kec. Situbondo;;
"052311";"052300";Kec. Mangaran;;
"052312";"052300";Kec. Panji;;
"052313";"052300";Kec. Kapongan;;
"052314";"052300";Kec. Arjasa;;
"052315";"052300";Kec. Jangkar;;
"052316";"052300";Kec. Asembagus;;
"052317";"052300";Kec. Banyuputih;;
"052401";"052400";Kec. Kencong;;
"052402";"052400";Kec. Gumuk Mas;;
"052403";"052400";Kec. Puger;;
"052404";"052400";Kec. Wuluhan;;
"052405";"052400";Kec. Ambulu;;
"052406";"052400";Kec. Tempurejo;;
"052407";"052400";Kec. Silo;;
"052408";"052400";Kec. Mayang;;
"052409";"052400";Kec. Mumbulsari;;
"052410";"052400";Kec. Jenggawah;;
"052411";"052400";Kec. Ajung;;
"052412";"052400";Kec. Rambipuji;;
"052413";"052400";Kec. Balung;;
"052414";"052400";Kec. Umbulsari;;
"052415";"052400";Kec. Semboro;;
"052416";"052400";Kec. Jombang;;
"052417";"052400";Kec. Sumberbaru;;
"052418";"052400";Kec. Tanggul;;
"052419";"052400";Kec. Bangsalsari;;
"052420";"052400";Kec. Panti;;
"052421";"052400";Kec. Sukorambi;;
"052422";"052400";Kec. Arjasa;;
"052423";"052400";Kec. Pakusari;;
"052424";"052400";Kec. Kalisat;;
"052425";"052400";Kec. Ledok Ombo;;
"052426";"052400";Kec. Sumberjambe;;
"052427";"052400";Kec. Sukowono;;
"052428";"052400";Kec. Jelbuk;;
"052429";"052400";Kec. Kaliwates;;
"052430";"052400";Kec. Sumbersari;;
"052431";"052400";Kec. Patrang;;
"052501";"052500";Kec. Pesanggaran;;
"052502";"052500";Kec. Bangorejo;;
"052503";"052500";Kec. Purwoharjo;;
"052504";"052500";Kec. Tegaldlimo;;
"052505";"052500";Kec. Muncar;;
"052506";"052500";Kec. Cluring;;
"052507";"052500";Kec. Gambiran;;
"052508";"052500";Kec. Glenmore;;
"052509";"052500";Kec. Kalibaru;;
"052510";"052500";Kec. Genteng;;
"052511";"052500";Kec. Srono;;
"052512";"052500";Kec. Rogojampi;;
"052513";"052500";Kec. Kabat;;
"052514";"052500";Kec. Singojuruh;;
"052515";"052500";Kec. Sempu;;
"052516";"052500";Kec. Songgon;;
"052517";"052500";Kec. Glagah;;
"052518";"052500";Kec. Banyuwangi;;
"052519";"052500";Kec. Giri;;
"052520";"052500";Kec. Kalipuro;;
"052521";"052500";Kec. Wongsorejo;;
"052522";"052500";Kec. Licin;;
"052523";"052500";Kec. Tegalsari;;
"052524";"052500";Kec. Siliragung;;
"052525";"052500";Kec. Blimbingsari;;
"052601";"052600";Kec. Tlanakan;;
"052602";"052600";Kec. Pademawu;;
"052603";"052600";Kec. Galis;;
"052604";"052600";Kec. Larangan;;
"052605";"052600";Kec. Pamekasan;;
"052606";"052600";Kec. Proppo;;
"052607";"052600";Kec. Palengaan;;
"052608";"052600";Kec. Pegantenan;;
"052609";"052600";Kec. Kadur;;
"052610";"052600";Kec. Pakong;;
"052611";"052600";Kec. Waru;;
"052612";"052600";Kec. Batu Marmar;;
"052613";"052600";Kec. Pasean;;
"052701";"052700";Kec. Sreseh;;
"052702";"052700";Kec. Torjun;;
"052703";"052700";Kec. Sampang;;
"052704";"052700";Kec. Camplong;;
"052705";"052700";Kec. Omben;;
"052706";"052700";Kec. Kedungdung;;
"052707";"052700";Kec. Jrengik;;
"052708";"052700";Kec. Tambelangan;;
"052709";"052700";Kec. Banyuates;;
"052710";"052700";Kec. Robatal;;
"052711";"052700";Kec. Ketapang;;
"052712";"052700";Kec. Sokobanah;;
"052713";"052700";Kec. Karangpenang;;
"052714";"052700";Kec. Pangarengan;;
"052801";"052800";Kec. Pragaan;;
"052802";"052800";Kec. Bluto;;
"052803";"052800";Kec. Saronggi;;
"052804";"052800";Kec. Giligenteng;;
"052805";"052800";Kec. Talango;;
"052806";"052800";Kec. Kalianget;;
"052807";"052800";Kec. Kota Sumenep;;
"052808";"052800";Kec. Lenteng;;
"052809";"052800";Kec. Ganding;;
"052810";"052800";Kec. Guluk Guluk;;
"052811";"052800";Kec. Pasongsongan;;
"052812";"052800";Kec. Ambunten;;
"052813";"052800";Kec. Rubaru;;
"052814";"052800";Kec. Dasuk;;
"052815";"052800";Kec. Manding;;
"052816";"052800";Kec. Batuputih;;
"052817";"052800";Kec. Gapura;;
"052818";"052800";Kec. Batang-Batang;;
"052819";"052800";Kec. Dungkek;;
"052820";"052800";Kec. Nonggunong;;
"052821";"052800";Kec. Gayam;;
"052822";"052800";Kec. Ra as;;
"052823";"052800";Kec. Sapeken;;
"052824";"052800";Kec. Arjasa;;
"052825";"052800";Kec. Masalembu;;
"052827";"052800";Kec. Batuan;;
"052828";"052800";Kec. Kangayan;;
"052901";"052900";Kec. Kamal;;
"052902";"052900";Kec. Labang;;
"052903";"052900";Kec. Kwanyar;;
"052904";"052900";Kec. Modung;;
"052905";"052900";Kec. Blega;;
"052906";"052900";Kec. Konang;;
"052907";"052900";Kec. Galis;;
"052908";"052900";Kec. Tanah Merah;;
"052909";"052900";Kec. Tragah;;
"052910";"052900";Kec. Socah;;
"052911";"052900";Kec. Bangkalan;;
"052912";"052900";Kec. Burneh;;
"052913";"052900";Kec. Arosbaya;;
"052914";"052900";Kec. Geger;;
"052915";"052900";Kec. Kokop;;
"052916";"052900";Kec. Tanjungbumi;;
"052917";"052900";Kec. Sepulu;;
"052918";"052900";Kec. Klampis;;
"056001";"056000";Kec. Karang Pilang;;
"056002";"056000";Kec. Jambangan;;
"056003";"056000";Kec. Gayungan;;
"056004";"056000";Kec. Wonocolo;;
"056005";"056000";Kec. Tenggilis Mejoyo;;
"056006";"056000";Kec. Gununganyar;;
"056007";"056000";Kec. Rungkut;;
"056008";"056000";Kec. Sukolilo;;
"056009";"056000";Kec. Mulyorejo;;
"056010";"056000";Kec. Gubeng;;
"056011";"056000";Kec. Wonokromo;;
"056012";"056000";Kec. Dukuh Pakis;;
"056013";"056000";Kec. Wiyung;;
"056014";"056000";Kec. Lakarsantri;;
"056015";"056000";Kec. Tandes;;
"056016";"056000";Kec. Sukomanunggal;;
"056017";"056000";Kec. Sawahan;;
"056018";"056000";Kec. Tegal Sari;;
"056019";"056000";Kec. Genteng;;
"056020";"056000";Kec. Tambaksari;;
"056021";"056000";Kec. Kenjeran;;
"056022";"056000";Kec. Simokerto;;
"056023";"056000";Kec. Semampir;;
"056024";"056000";Kec. Pabean Cantian;;
"056025";"056000";Kec. Bubutan;;
"056026";"056000";Kec. Krembangan;;
"056027";"056000";Kec. Asemrowo;;
"056028";"056000";Kec. Benowo;;
"056029";"056000";Kec. Bulak;;
"056030";"056000";Kec. Pakal;;
"056031";"056000";Kec. Sambi Kerep;;
"056101";"056100";Kec. Kedungkandang;;
"056102";"056100";Kec. Sukun;;
"056103";"056100";Kec. Klojen;;
"056104";"056100";Kec. Blimbing;;
"056105";"056100";Kec. Lowokwaru;;
"056201";"056200";Kec. Manguharjo;;
"056202";"056200";Kec. Taman;;
"056203";"056200";Kec. Kartoharjo;;
"056301";"056300";Kec. Mojoroto;;
"056302";"056300";Kec. Kota Kediri;;
"056303";"056300";Kec. Pesantren;;
"056401";"056400";Kec. Prajurit Kulon;;
"056402";"056400";Kec. Magersari;;
"056403";"056400";Kec. Kranggan;;
"056501";"056500";Kec. Sukorejo;;
"056502";"056500";Kec. Kepanjenkidul;;
"056503";"056500";Kec. Sananwetan;;
"056601";"056600";Kec. Gadingrejo;;
"056602";"056600";Kec. Purworejo;;
"056603";"056600";Kec. Bugul Kidul;;
"056604";"056600";Kec. Panggungrejo;;
"056701";"056700";Kec. Kademangan;;
"056702";"056700";Kec. Wonoasih;;
"056703";"056700";Kec. Mayangan;;
"056704";"056700";Kec. Kedopok;;
"056705";"056700";Kec. Kanigaran;;
"056801";"056800";Kec. Batu;;
"056802";"056800";Kec. Junrejo;;
"056803";"056800";Kec. Bumiaji;;
"060101";"060100";Kec. Lhoong;;
"060102";"060100";Kec. Lhoknga;;
"060103";"060100";Kec. Indrapuri;;
"060104";"060100";Kec. Seulimeum;;
"060105";"060100";Kec. Mesjid Raya;;
"060106";"060100";Kec. Darussalam;;
"060107";"060100";Kec. Kuta Baro;;
"060108";"060100";Kec. Montasik;;
"060109";"060100";Kec. Ingin Jaya;;
"060110";"060100";Kec. Suka Makmur;;
"060111";"060100";Kec. Darul Imarah;;
"060112";"060100";Kec. Peukan Bada;;
"060113";"060100";Kec. Pulo Aceh;;
"060114";"060100";Kec. Leupung;;
"060115";"060100";Kec. Kuta Malaka;;
"060116";"060100";Kec. Lembah Seulawah;;
"060117";"060100";Kec. Kota Jantho;;
"060118";"060100";Kec. Baitussalam;;
